train_id,source_station,source_code,source_zone,destination_station,destination_code,destination_zone,distance,wagon_count,total_weight,locomotive_power,locomotive_type,cargo_type,congestion_level,num_trains_section,avg_wait_time,signal_delay,track_type,rainfall,temperature,fog,date,delay
FT100156,Itarsi Junction,ET,CR,Kanpur Central,CNB,NCR,1340,50.0,2367.0,7775.0,WAG12,Cement,28,5,34,11,double,15.0,34,0,2023-07-02,40
FT100157,Ghaziabad Junction,GZB,NR,Kanpur Central,CNB,NCR,360,36.0,1697.0,5283.0,WAG12,Steel,29,16,31,11,single,15.0,28,1,2023-07-17,42
FT100158,Kharagpur Junction,KGP,SER,Ghaziabad Junction,GZB,NR,699,29.0,3597.0,5794.0,WAG12,Coal,86,7,34,5,single,10.0,29,0,2023-09-11,89
FT100159,Itarsi Junction,ET,CR,Howrah Junction,HWH,ER,780,48.0,3456.0,6003.0,WAG7,Cement,58,10,14,10,double,20.0,26,0,2023-07-11,64
FT100160,Mumbai Central,BCT,WR,Howrah Junction,HWH,ER,840,43.0,3361.0,6856.0,WAG9,Cement,63,16,35,10,double,13.0,41,1,2023-03-25,66
FT100161,Patna Junction,PNBE,ECR,Howrah Junction,HWH,ER,1443,33.0,2131.0,4905.0,WAG7,Coal,89,10,35,12,single,15.0,32,1,2023-04-16,89
FT100162,Bhopal Junction,BPL,WCR,Chennai Central,MAS,SR,449,40.0,3743.0,4689.0,WAG12,Cement,42,11,11,5,double,26.0,31,1,2023-03-11,47
FT100163,Ghaziabad Junction,GZB,NR,Kharagpur Junction,KGP,SER,513,40.0,,7652.0,WAG12,Container,12,13,30,5,double,22.0,31,0,2023-11-01,30
FT100164,Ghaziabad Junction,GZB,NR,New Delhi,NDLS,NR,1401,23.0,2394.0,6537.0,WAG12,Steel,80,5,37,1,double,21.0,25,1,2023-03-22,94
FT100165,Kanpur Central,CNB,NCR,Mumbai Central,BCT,WR,1800,29.0,2352.0,7588.0,WAG9,Cement,11,7,6,13,single,21.0,41,1,2023-11-26,20
FT100166,Bhopal Junction,BPL,WCR,Kanpur Central,CNB,NCR,770,29.0,2110.0,5727.0,WAG9,Cement,72,10,36,8,double,16.0,40,0,2023-10-04,63
FT100167,Kanpur Central,CNB,NCR,Chennai Central,MAS,SR,803,33.0,3605.0,7867.0,WAG9,Container,35,12,6,12,single,16.0,29,1,2023-09-05,31
FT100168,Howrah Junction,HWH,ER,Kanpur Central,CNB,NCR,878,42.0,3926.0,5201.0,WAG7,Cement,52,9,9,5,double,18.0,42,0,2023-11-03,48
FT100169,Bhopal Junction,BPL,WCR,Mumbai Central,BCT,WR,753,39.0,3933.0,6822.0,WAG9,Container,89,12,7,6,single,2.0,20,0,2023-10-10,61
FT100170,Bhopal Junction,BPL,WCR,Kharagpur Junction,KGP,SER,1127,56.0,3807.0,7037.0,WAG12,Cement,79,5,23,13,single,13.0,40,0,2023-02-01,77
FT100171,Mumbai Central,BCT,WR,Chennai Central,MAS,SR,1123,57.0,3029.0,5758.0,WAG7,Container,68,5,31,4,single,22.0,39,1,2023-11-21,67
FT100172,Itarsi Junction,ET,CR,Kharagpur Junction,KGP,SER,426,47.0,1764.0,5395.0,WAG12,Cement,59,16,23,9,single,5.0,43,1,2023-03-01,45
FT100173,Kanpur Central,CNB,NCR,Howrah Junction,HWH,ER,787,47.0,3321.0,4985.0,WAG7,Coal,30,7,30,4,double,27.0,28,0,2023-07-09,27
FT100174,Mumbai Central,BCT,WR,Itarsi Junction,ET,CR,1298,42.0,2395.0,,WAG7,Cement,26,6,15,2,single,4.0,27,1,2023-12-16,40
FT100175,Patna Junction,PNBE,ECR,Kanpur Central,CNB,NCR,400,39.0,1623.0,6048.0,WAG12,Container,81,8,27,10,single,22.0,34,1,2023-05-08,70
FT100176,Kharagpur Junction,KGP,SER,Howrah Junction,HWH,ER,1536,33.0,3519.0,4459.0,WAG12,Container,26,15,13,11,double,6.0,43,1,2023-12-21,52
FT100177,Kanpur Central,CNB,NCR,Chennai Central,MAS,SR,700,27.0,3182.0,,WAG9,Steel,87,10,24,7,double,26.0,35,0,2023-10-08,81
FT100178,Howrah Junction,HWH,ER,Itarsi Junction,ET,CR,1498,28.0,3831.0,4979.0,WAG7,Cement,54,7,18,4,double,6.0,43,1,2023-03-04,81
FT100179,Kharagpur Junction,KGP,SER,Chennai Central,MAS,SR,1135,36.0,1785.0,4264.0,WAG12,Coal,73,7,29,9,single,0.0,33,1,2023-05-22,76
FT100180,Ghaziabad Junction,GZB,NR,Chennai Central,MAS,SR,267,47.0,3299.0,6561.0,WAG7,Cement,95,8,20,5,single,8.0,31,0,2023-03-03,68
FT100181,Kharagpur Junction,KGP,SER,Ghaziabad Junction,GZB,NR,1668,28.0,2847.0,5058.0,WAG7,Container,90,19,28,8,double,1.0,41,1,2023-03-06,96
FT100182,Ghaziabad Junction,GZB,NR,Howrah Junction,HWH,ER,675,48.0,1905.0,6279.0,WAG9,Cement,30,17,24,3,double,18.0,31,1,2023-06-06,47
FT100183,Bhopal Junction,BPL,WCR,Mumbai Central,BCT,WR,546,20.0,2610.0,7333.0,WAG9,Steel,95,15,22,8,single,24.0,29,0,2023-03-02,90
FT100184,Ghaziabad Junction,GZB,NR,New Delhi,NDLS,NR,1066,59.0,1641.0,5314.0,WAG7,Steel,57,5,24,14,double,12.0,30,1,2023-11-08,69
FT100185,New Delhi,NDLS,NR,Itarsi Junction,ET,CR,540,28.0,2867.0,5572.0,WAG7,Container,58,15,21,7,single,8.0,28,0,2023-12-10,73
FT100186,Howrah Junction,HWH,ER,New Delhi,NDLS,NR,1391,38.0,,4455.0,WAG9,Coal,70,12,16,9,single,20.0,33,0,2023-08-28,168
FT100187,Patna Junction,PNBE,ECR,New Delhi,NDLS,NR,1910,39.0,3181.0,5347.0,WAG12,Cement,42,12,22,4,single,3.0,20,1,2023-05-27,49
FT100188,Itarsi Junction,ET,CR,Howrah Junction,HWH,ER,854,58.0,3293.0,4958.0,WAG9,Container,38,10,14,9,single,8.0,26,1,2023-11-03,40
FT100189,Howrah Junction,HWH,ER,Chennai Central,MAS,SR,653,46.0,2128.0,7585.0,WAG9,Coal,47,13,20,14,double,2.0,22,0,2023-12-16,42
FT100190,New Delhi,NDLS,NR,Patna Junction,PNBE,ECR,1185,56.0,2736.0,4573.0,WAG9,Cement,58,7,27,13,single,24.0,28,0,2023-10-21,72
FT100191,Kanpur Central,CNB,NCR,Itarsi Junction,ET,CR,1253,53.0,3323.0,5474.0,WAG12,Container,76,12,19,11,double,27.0,44,1,2023-02-10,87
FT100192,Chennai Central,MAS,SR,New Delhi,NDLS,NR,878,53.0,3987.0,7739.0,WAG9,Cement,46,7,8,11,single,6.0,30,0,2023-02-25,47
FT100193,New Delhi,NDLS,NR,Kanpur Central,CNB,NCR,775,24.0,2915.0,4929.0,WAG12,Cement,57,5,16,13,double,19.0,24,1,2023-11-17,35
FT100194,Bhopal Junction,BPL,WCR,Howrah Junction,HWH,ER,274,23.0,2678.0,7501.0,WAG9,Coal,73,14,10,13,single,26.0,29,1,2023-11-11,59
FT100195,Kharagpur Junction,KGP,SER,Howrah Junction,HWH,ER,1310,25.0,3231.0,4785.0,WAG12,Container,82,18,33,4,single,16.0,32,1,2023-03-18,70
FT100196,Kanpur Central,CNB,NCR,Chennai Central,MAS,SR,1292,56.0,3852.0,5932.0,WAG9,Steel,43,17,26,3,double,12.0,36,0,2023-11-05,52
FT100197,Kharagpur Junction,KGP,SER,Patna Junction,PNBE,ECR,1035,20.0,3127.0,5982.0,WAG9,Container,33,8,39,3,single,28.0,36,0,2023-04-21,66
FT100198,Mumbai Central,BCT,WR,Bhopal Junction,BPL,WCR,1437,43.0,1664.0,4998.0,WAG12,Container,94,15,32,5,double,7.0,30,1,2023-01-05,113
FT100199,Kanpur Central,CNB,NCR,Kharagpur Junction,KGP,SER,1981,30.0,3010.0,4475.0,WAG9,Cement,14,10,24,1,single,16.0,38,1,2023-02-15,34
FT100200,Chennai Central,MAS,SR,Kanpur Central,CNB,NCR,1222,55.0,3110.0,7488.0,WAG7,Container,71,9,27,14,single,23.0,37,1,2023-07-22,73
FT100201,Howrah Junction,HWH,ER,Chennai Central,MAS,SR,1102,54.0,3363.0,,WAG12,Container,54,10,21,3,single,16.0,24,0,2023-08-13,66
FT100202,Patna Junction,PNBE,ECR,Mumbai Central,BCT,WR,679,41.0,3249.0,4682.0,WAG9,Coal,76,12,14,3,double,21.0,44,1,2023-10-25,81
FT100203,Howrah Junction,HWH,ER,Mumbai Central,BCT,WR,463,45.0,1612.0,7559.0,WAG7,Cement,80,13,11,5,single,29.0,34,0,2023-03-08,81
FT100204,Bhopal Junction,BPL,WCR,Kharagpur Junction,KGP,SER,387,28.0,1756.0,7747.0,WAG9,Container,44,10,27,11,single,1.0,27,0,2023-09-22,28
FT100205,Mumbai Central,BCT,WR,Howrah Junction,HWH,ER,1346,57.0,3051.0,5089.0,WAG9,Cement,49,6,38,2,double,16.0,32,1,2023-08-22,73
FT100206,Mumbai Central,BCT,WR,Patna Junction,PNBE,ECR,1674,27.0,2738.0,4973.0,WAG7,Steel,64,9,33,13,single,26.0,38,0,2023-08-19,65
FT100207,Howrah Junction,HWH,ER,Ghaziabad Junction,GZB,NR,1504,41.0,3578.0,6384.0,WAG9,Cement,64,12,36,6,double,22.0,39,1,2023-03-15,75
FT100208,Mumbai Central,BCT,WR,Chennai Central,MAS,SR,252,43.0,2545.0,5053.0,WAG12,Container,72,18,17,2,double,3.0,43,1,2023-02-28,44
FT100209,Ghaziabad Junction,GZB,NR,New Delhi,NDLS,NR,1814,50.0,2764.0,7065.0,WAG9,Coal,35,11,36,8,double,17.0,27,0,2023-08-02,71
FT100210,Kanpur Central,CNB,NCR,Kharagpur Junction,KGP,SER,1139,48.0,2167.0,7722.0,WAG9,Container,74,7,23,13,single,10.0,36,1,2023-05-17,65
FT100211,Bhopal Junction,BPL,WCR,Howrah Junction,HWH,ER,1644,36.0,1970.0,6265.0,WAG12,Steel,38,19,31,7,single,0.0,40,0,2023-08-05,62
FT100212,Kharagpur Junction,KGP,SER,New Delhi,NDLS,NR,1759,30.0,3308.0,7523.0,WAG7,Steel,56,5,34,5,double,24.0,35,0,2023-07-20,156
FT100213,Ghaziabad Junction,GZB,NR,Howrah Junction,HWH,ER,1526,37.0,3497.0,4226.0,WAG7,Coal,80,8,17,2,double,8.0,28,0,2023-07-29,74
FT100214,Kanpur Central,CNB,NCR,Bhopal Junction,BPL,WCR,1323,42.0,2696.0,5772.0,WAG9,Cement,43,16,28,5,double,8.0,27,1,2023-09-21,67
FT100215,Kanpur Central,CNB,NCR,New Delhi,NDLS,NR,555,40.0,1734.0,6274.0,WAG12,Coal,22,14,14,14,single,24.0,24,1,2023-02-22,42
FT100216,Bhopal Junction,BPL,WCR,Mumbai Central,BCT,WR,1067,33.0,2174.0,7992.0,WAG12,Coal,12,8,21,10,double,14.0,25,0,2023-09-25,32
FT100217,Chennai Central,MAS,SR,Patna Junction,PNBE,ECR,1379,35.0,3651.0,7675.0,WAG9,Container,67,19,31,14,single,11.0,21,0,2023-06-30,71
FT100218,Kanpur Central,CNB,NCR,Patna Junction,PNBE,ECR,1959,44.0,1532.0,6102.0,WAG7,Container,67,8,16,3,single,6.0,30,1,2023-01-16,94
FT100219,New Delhi,NDLS,NR,Patna Junction,PNBE,ECR,928,27.0,2582.0,4643.0,WAG9,Cement,76,17,33,12,single,28.0,31,1,2023-04-08,85
FT100220,Chennai Central,MAS,SR,Itarsi Junction,ET,CR,1327,28.0,2130.0,7716.0,WAG7,Container,65,14,15,12,single,19.0,29,0,2023-05-23,84
FT100221,Itarsi Junction,ET,CR,Ghaziabad Junction,GZB,NR,1617,38.0,3814.0,4460.0,WAG12,Container,62,5,8,1,single,7.0,39,1,2023-12-17,69
FT100222,Bhopal Junction,BPL,WCR,Kanpur Central,CNB,NCR,1923,50.0,2185.0,7313.0,WAG9,Coal,35,6,9,6,single,16.0,21,0,2023-03-25,49
FT100223,Itarsi Junction,ET,CR,Kharagpur Junction,KGP,SER,1781,,3993.0,6257.0,WAG9,Container,87,18,17,6,single,9.0,27,1,2023-08-11,106
FT100224,New Delhi,NDLS,NR,Mumbai Central,BCT,WR,1746,50.0,3191.0,7563.0,WAG7,Steel,79,7,20,7,single,8.0,25,1,2023-03-09,64
FT100225,Mumbai Central,BCT,WR,Itarsi Junction,ET,CR,1613,23.0,2119.0,4882.0,WAG12,Container,38,9,38,2,double,,42,1,2023-09-30,69
FT100226,Itarsi Junction,ET,CR,Bhopal Junction,BPL,WCR,677,51.0,3519.0,4494.0,WAG7,Steel,74,8,21,5,double,10.0,29,0,2023-07-06,65
FT100227,Kharagpur Junction,KGP,SER,Bhopal Junction,BPL,WCR,1107,59.0,,7638.0,WAG7,Container,81,13,31,13,single,15.0,31,0,2023-10-05,76
FT100228,Itarsi Junction,ET,CR,Chennai Central,MAS,SR,1488,46.0,3022.0,6176.0,WAG7,Steel,41,7,33,3,single,24.0,26,0,2023-11-23,49
FT100229,Itarsi Junction,ET,CR,New Delhi,NDLS,NR,473,48.0,3503.0,4692.0,WAG7,Steel,91,14,5,13,double,3.0,39,0,2023-04-24,47
FT100230,Itarsi Junction,ET,CR,Ghaziabad Junction,GZB,NR,304,24.0,3413.0,,WAG12,Cement,26,7,38,5,single,21.0,31,1,2023-08-25,32
FT100231,Howrah Junction,HWH,ER,Patna Junction,PNBE,ECR,1526,26.0,3701.0,4551.0,WAG12,Steel,14,8,18,2,double,20.0,32,0,2023-05-12,28
FT100232,Bhopal Junction,BPL,WCR,Ghaziabad Junction,GZB,NR,1591,38.0,1611.0,4614.0,WAG7,Container,55,19,31,8,single,27.0,27,0,2023-11-20,80
FT100233,Chennai Central,MAS,SR,Mumbai Central,BCT,WR,1759,43.0,1789.0,6480.0,WAG7,Container,96,18,27,5,double,20.0,28,0,2023-12-31,93
FT100234,Ghaziabad Junction,GZB,NR,Kanpur Central,CNB,NCR,1549,56.0,3173.0,6727.0,WAG9,Container,16,8,25,12,double,6.0,25,0,2023-11-13,50
FT100235,Chennai Central,MAS,SR,Ghaziabad Junction,GZB,NR,1566,49.0,2368.0,6584.0,WAG9,Cement,36,15,18,6,double,18.0,26,1,2023-07-04,54
FT100236,Bhopal Junction,BPL,WCR,Kanpur Central,CNB,NCR,412,40.0,3491.0,6800.0,WAG9,Steel,25,13,35,1,double,26.0,35,1,2023-07-21,21
FT100237,Ghaziabad Junction,GZB,NR,Kharagpur Junction,KGP,SER,1068,57.0,3356.0,5214.0,WAG9,Cement,98,19,21,7,single,18.0,25,0,2023-03-29,87
FT100238,Patna Junction,PNBE,ECR,Itarsi Junction,ET,CR,366,36.0,2262.0,4680.0,WAG7,Container,82,5,10,12,double,12.0,34,0,2023-09-19,52
FT100239,Patna Junction,PNBE,ECR,New Delhi,NDLS,NR,1162,45.0,3067.0,6911.0,WAG12,Cement,77,18,23,10,single,17.0,33,1,2023-02-12,79
FT100240,Patna Junction,PNBE,ECR,Chennai Central,MAS,SR,927,48.0,2401.0,,WAG7,Cement,58,18,23,3,single,7.0,31,1,2023-07-12,54
FT100241,Itarsi Junction,ET,CR,Ghaziabad Junction,GZB,NR,1883,50.0,1951.0,6475.0,WAG7,Cement,32,11,26,14,double,1.0,42,0,2023-11-09,33
FT100242,Mumbai Central,BCT,WR,Patna Junction,PNBE,ECR,794,37.0,1999.0,4463.0,WAG7,Container,81,16,37,1,double,27.0,20,0,2023-04-23,78
FT100243,Ghaziabad Junction,GZB,NR,Kharagpur Junction,KGP,SER,317,52.0,2841.0,4049.0,WAG12,Cement,28,5,9,13,double,21.0,41,0,2023-02-16,29
FT100244,Patna Junction,PNBE,ECR,Howrah Junction,HWH,ER,327,48.0,2259.0,6451.0,WAG9,Steel,38,17,22,10,single,23.0,21,1,2023-11-15,44
FT100245,Itarsi Junction,ET,CR,Kharagpur Junction,KGP,SER,1635,24.0,2991.0,4424.0,WAG12,Container,58,14,16,2,single,26.0,22,1,2023-03-12,72
FT100246,Mumbai Central,BCT,WR,Bhopal Junction,BPL,WCR,785,57.0,1521.0,4153.0,WAG12,Cement,52,7,31,2,double,22.0,40,1,2023-06-06,75
FT100247,Kanpur Central,CNB,NCR,Howrah Junction,HWH,ER,1357,34.0,2806.0,7849.0,WAG9,Coal,82,15,36,4,single,0.0,21,0,2023-02-17,70
FT100248,Chennai Central,MAS,SR,New Delhi,NDLS,NR,794,45.0,3508.0,6313.0,WAG7,Cement,62,5,26,1,single,,23,0,2023-02-17,45
FT100249,New Delhi,NDLS,NR,Ghaziabad Junction,GZB,NR,1387,38.0,3420.0,7721.0,WAG9,Cement,45,10,36,1,double,8.0,37,0,2023-10-15,72
FT100250,Kanpur Central,CNB,NCR,Mumbai Central,BCT,WR,1642,40.0,2932.0,7995.0,WAG7,Steel,24,6,33,4,single,3.0,27,0,2023-03-14,49
FT100251,New Delhi,NDLS,NR,Kharagpur Junction,KGP,SER,350,51.0,2959.0,5070.0,WAG9,Cement,72,15,9,13,double,0.0,22,1,2023-10-26,35
FT100252,Itarsi Junction,ET,CR,New Delhi,NDLS,NR,530,35.0,1837.0,5629.0,WAG12,Container,57,17,14,8,double,22.0,22,1,2023-12-04,58
FT100253,Kanpur Central,CNB,NCR,New Delhi,NDLS,NR,1214,46.0,3299.0,,WAG7,Container,90,5,10,12,double,8.0,20,1,2023-04-17,82
FT100254,Kharagpur Junction,KGP,SER,Ghaziabad Junction,GZB,NR,767,40.0,1944.0,7641.0,WAG12,Steel,69,13,19,13,double,5.0,41,1,2023-04-02,58
FT100255,Patna Junction,PNBE,ECR,Kanpur Central,CNB,NCR,287,23.0,2322.0,7074.0,WAG9,Coal,87,17,5,5,single,5.0,29,1,2023-04-12,32
FT100256,Kharagpur Junction,KGP,SER,Mumbai Central,BCT,WR,654,22.0,3850.0,5619.0,WAG7,Coal,92,17,8,10,double,2.0,43,0,2023-03-10,86
FT100257,Patna Junction,PNBE,ECR,Kharagpur Junction,KGP,SER,1771,58.0,3644.0,6928.0,WAG12,Coal,94,7,13,7,double,,28,1,2023-01-06,76
FT100258,Kharagpur Junction,KGP,SER,Itarsi Junction,ET,CR,286,36.0,3623.0,6518.0,WAG9,Cement,89,19,34,7,single,2.0,36,0,2023-11-09,42
FT100259,Bhopal Junction,BPL,WCR,Kharagpur Junction,KGP,SER,649,56.0,2145.0,6667.0,WAG7,Steel,27,5,26,14,single,29.0,29,0,2023-09-03,32
FT100260,Itarsi Junction,ET,CR,Howrah Junction,HWH,ER,1131,53.0,3236.0,5257.0,WAG12,Steel,37,19,18,14,double,10.0,43,1,2023-06-16,45
FT100261,Ghaziabad Junction,GZB,NR,New Delhi,NDLS,NR,1157,52.0,1518.0,6242.0,WAG12,Coal,83,10,5,1,double,7.0,35,0,2023-12-20,65
FT100262,New Delhi,NDLS,NR,Kharagpur Junction,KGP,SER,1031,,1794.0,6687.0,WAG12,Container,97,14,21,1,single,25.0,40,0,2023-03-12,90
FT100263,New Delhi,NDLS,NR,Ghaziabad Junction,GZB,NR,450,22.0,3526.0,6463.0,WAG9,Cement,35,13,20,8,double,27.0,20,0,2023-01-25,38
FT100264,Ghaziabad Junction,GZB,NR,Kanpur Central,CNB,NCR,535,26.0,2217.0,7484.0,WAG9,Coal,92,12,6,2,single,18.0,35,1,2023-09-28,63
FT100265,Bhopal Junction,BPL,WCR,Kanpur Central,CNB,NCR,717,31.0,3732.0,5895.0,WAG7,Coal,45,17,32,2,double,14.0,32,0,2023-04-26,49
FT100266,Kanpur Central,CNB,NCR,Chennai Central,MAS,SR,420,48.0,3870.0,5874.0,WAG12,Cement,12,8,18,11,double,21.0,30,1,2023-11-16,40
FT100267,Mumbai Central,BCT,WR,New Delhi,NDLS,NR,1104,47.0,2170.0,7195.0,WAG7,Cement,70,12,19,9,double,23.0,24,1,2023-02-17,79
FT100268,Patna Junction,PNBE,ECR,Itarsi Junction,ET,CR,1723,36.0,2734.0,7775.0,WAG7,Steel,53,5,11,7,single,28.0,22,0,2023-04-02,72
FT100269,Itarsi Junction,ET,CR,Chennai Central,MAS,SR,689,56.0,3280.0,5493.0,WAG7,Coal,71,15,16,6,double,9.0,27,1,2023-06-19,58
FT100270,Ghaziabad Junction,GZB,NR,Bhopal Junction,BPL,WCR,1460,21.0,3129.0,6781.0,WAG9,Cement,85,7,15,10,single,9.0,37,1,2023-07-26,100
FT100271,New Delhi,NDLS,NR,Kanpur Central,CNB,NCR,704,22.0,3608.0,5152.0,WAG7,Container,54,8,25,7,double,27.0,29,0,2023-04-20,72
FT100272,Kharagpur Junction,KGP,SER,Chennai Central,MAS,SR,1703,42.0,2337.0,6007.0,WAG7,Container,93,10,24,6,single,25.0,40,1,2023-07-23,92
FT100273,Howrah Junction,HWH,ER,Kharagpur Junction,KGP,SER,1027,25.0,2740.0,6103.0,WAG7,Steel,68,6,33,2,double,23.0,30,0,2023-04-14,66
FT100274,Kanpur Central,CNB,NCR,Chennai Central,MAS,SR,1875,50.0,2614.0,,WAG7,Coal,70,5,7,3,double,9.0,30,0,2023-12-31,99
FT100275,Kharagpur Junction,KGP,SER,Howrah Junction,HWH,ER,1149,30.0,3546.0,4507.0,WAG9,Container,57,18,39,8,double,20.0,36,1,2023-03-27,55
FT100276,Chennai Central,MAS,SR,Patna Junction,PNBE,ECR,406,54.0,2014.0,5231.0,WAG12,Container,78,15,14,2,double,20.0,30,0,2023-12-05,65
FT100277,Chennai Central,MAS,SR,Howrah Junction,HWH,ER,1054,,2150.0,5645.0,WAG12,Coal,64,7,9,5,double,27.0,37,1,2023-07-10,67
FT100278,Kanpur Central,CNB,NCR,New Delhi,NDLS,NR,369,39.0,3444.0,5037.0,WAG12,Container,84,9,22,12,single,10.0,42,0,2023-06-04,53
FT100279,Ghaziabad Junction,GZB,NR,Kanpur Central,CNB,NCR,657,41.0,3374.0,4832.0,WAG12,Cement,73,16,8,6,double,6.0,37,0,2023-07-12,72
FT100280,New Delhi,NDLS,NR,Mumbai Central,BCT,WR,1627,52.0,1874.0,7130.0,WAG9,Coal,52,17,16,2,single,14.0,36,1,2023-10-23,54
FT100281,Mumbai Central,BCT,WR,Chennai Central,MAS,SR,1661,45.0,3110.0,6923.0,WAG7,Cement,49,14,26,14,single,10.0,39,1,2023-05-28,94
FT100282,Patna Junction,PNBE,ECR,Bhopal Junction,BPL,WCR,1143,46.0,2704.0,7286.0,WAG12,Container,97,9,39,14,double,8.0,39,1,2023-06-28,89
FT100283,Patna Junction,PNBE,ECR,Kharagpur Junction,KGP,SER,1854,31.0,2444.0,7856.0,WAG9,Steel,73,11,34,12,double,9.0,21,0,2023-01-11,82
FT100284,Chennai Central,MAS,SR,Mumbai Central,BCT,WR,1581,43.0,2405.0,6975.0,WAG12,Steel,61,12,24,13,double,14.0,43,1,2023-10-20,106
FT100285,Itarsi Junction,ET,CR,Patna Junction,PNBE,ECR,1763,55.0,,5036.0,WAG12,Steel,45,10,30,8,single,4.0,43,0,2023-03-27,56
FT100286,Kanpur Central,CNB,NCR,Mumbai Central,BCT,WR,230,30.0,3511.0,7373.0,WAG9,Container,71,5,14,1,single,4.0,29,0,2023-05-08,53
FT100287,Patna Junction,PNBE,ECR,Itarsi Junction,ET,CR,380,53.0,2276.0,6837.0,WAG12,Container,22,19,22,7,single,24.0,32,0,2023-04-16,22
FT100288,Ghaziabad Junction,GZB,NR,Bhopal Junction,BPL,WCR,859,45.0,2605.0,4844.0,WAG12,Cement,89,6,16,7,single,8.0,23,0,2023-02-07,68
FT100289,Ghaziabad Junction,GZB,NR,Bhopal Junction,BPL,WCR,1076,36.0,,5252.0,WAG9,Steel,15,19,17,6,double,18.0,26,1,2023-07-07,46
FT100290,Ghaziabad Junction,GZB,NR,Kanpur Central,CNB,NCR,1414,57.0,3667.0,4219.0,WAG9,Cement,62,17,7,6,double,29.0,42,1,2023-05-11,75
FT100291,Ghaziabad Junction,GZB,NR,Kanpur Central,CNB,NCR,1429,51.0,1886.0,5791.0,WAG12,Coal,68,18,35,4,single,11.0,28,0,2023-12-15,69
FT100292,Kharagpur Junction,KGP,SER,Itarsi Junction,ET,CR,1819,58.0,1882.0,7477.0,WAG7,Container,13,17,24,1,double,12.0,27,1,2023-07-24,37
FT100293,Patna Junction,PNBE,ECR,Bhopal Junction,BPL,WCR,1999,45.0,2634.0,6746.0,WAG12,Steel,22,10,32,2,single,6.0,36,1,2023-07-08,43
FT100294,Patna Junction,PNBE,ECR,Mumbai Central,BCT,WR,1956,49.0,2694.0,6004.0,WAG12,Coal,30,11,21,4,double,15.0,20,0,2023-04-26,53
FT100295,Chennai Central,MAS,SR,Ghaziabad Junction,GZB,NR,1917,,2567.0,6786.0,WAG12,Cement,84,5,20,13,double,1.0,44,0,2023-09-22,103
FT100296,Bhopal Junction,BPL,WCR,New Delhi,NDLS,NR,306,59.0,2382.0,4138.0,WAG9,Steel,52,6,37,6,single,16.0,32,1,2023-08-09,51
FT100297,Howrah Junction,HWH,ER,Kanpur Central,CNB,NCR,1935,54.0,2894.0,6186.0,WAG9,Container,97,12,25,3,single,,36,1,2023-04-25,100
FT100298,Howrah Junction,HWH,ER,Bhopal Junction,BPL,WCR,1251,21.0,3073.0,7190.0,WAG9,Coal,46,8,8,10,double,18.0,36,0,2023-08-02,45
FT100299,Chennai Central,MAS,SR,Patna Junction,PNBE,ECR,899,,,,WAG7,Container,65,16,32,8,double,26.0,35,1,2023-07-29,59
FT100300,Chennai Central,MAS,SR,Kanpur Central,CNB,NCR,1715,46.0,1636.0,4366.0,WAG9,Cement,25,18,16,6,double,23.0,28,1,2023-10-14,53
FT100301,Chennai Central,MAS,SR,Bhopal Junction,BPL,WCR,1233,38.0,1651.0,5028.0,WAG12,Container,76,16,31,9,single,25.0,31,1,2023-04-23,50
FT100302,Mumbai Central,BCT,WR,Patna Junction,PNBE,ECR,550,39.0,1639.0,5494.0,WAG9,Coal,13,13,5,4,single,22.0,39,1,2023-09-03,20
FT100303,Kharagpur Junction,KGP,SER,New Delhi,NDLS,NR,1083,57.0,3288.0,7214.0,WAG7,Steel,61,9,29,6,single,14.0,30,1,2023-10-04,59
FT100304,Patna Junction,PNBE,ECR,Chennai Central,MAS,SR,290,37.0,2160.0,4738.0,WAG7,Cement,95,5,27,8,single,7.0,30,0,2023-07-11,67
FT100305,Kharagpur Junction,KGP,SER,Itarsi Junction,ET,CR,1460,56.0,3603.0,4442.0,WAG12,Steel,78,15,6,12,double,8.0,31,0,2023-12-26,81
FT100306,Itarsi Junction,ET,CR,Bhopal Junction,BPL,WCR,1159,47.0,2105.0,6504.0,WAG7,Container,67,5,38,1,single,20.0,29,1,2023-09-04,58
FT100307,Itarsi Junction,ET,CR,Kharagpur Junction,KGP,SER,1558,36.0,1521.0,4677.0,WAG9,Steel,89,17,21,1,double,7.0,36,1,2023-01-17,85
FT100308,Kanpur Central,CNB,NCR,Howrah Junction,HWH,ER,565,33.0,2762.0,4071.0,WAG12,Cement,70,10,31,5,double,14.0,36,0,2023-09-26,43
FT100309,Ghaziabad Junction,GZB,NR,Mumbai Central,BCT,WR,225,24.0,2485.0,7603.0,WAG7,Steel,15,18,22,13,single,5.0,31,0,2023-09-30,14
FT100310,Howrah Junction,HWH,ER,New Delhi,NDLS,NR,618,38.0,3439.0,5635.0,WAG9,Coal,44,7,28,4,single,25.0,25,1,2023-11-13,60
FT100311,Kharagpur Junction,KGP,SER,Chennai Central,MAS,SR,1007,35.0,2231.0,5935.0,WAG7,Steel,71,19,30,3,double,3.0,27,1,2023-10-11,63
FT100312,Ghaziabad Junction,GZB,NR,Patna Junction,PNBE,ECR,1780,,2375.0,6418.0,WAG7,Coal,66,17,39,7,double,15.0,21,0,2023-10-13,82
